"","id","num","neg.score","neg.p.value","neg.fdr","neg.rank","neg.goodsgrna","neg.lfc","pos.score","pos.p.value","pos.fdr","pos.rank","pos.goodsgrna","pos.lfc","Name","K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"
"16790","TRIM16",4,0.19985,0.27601,0.820598,6074,2,0.0087725,0.056842,0.13375,0.949041,2535,2,0.0087725,"ENSG00000221926.7",5.85364
"16791","TRIM16L",4,0.20017,0.27601,0.820598,6080,2,-0.14505,0.29958,0.45991,0.999927,8212,1,-0.14505,"ENSG00000108448.16",0.869657
"16792","TRIM17",4,0.10049,0.18031,0.820598,3839,1,-0.014732,0.30181,0.461,0.999927,8262,1,-0.014732,"ENSG00000162931.7",0.278427
"16793","TRIM2",4,0.16346,0.24233,0.820598,5231,2,0.042206,0.068776,0.15867,0.949041,2967,2,0.042206,"ENSG00000109654.10",0.246786
"16794","TRIM21",4,0.061034,0.11733,0.820598,2675,1,0.0084004,0.25681,0.40301,0.999927,7271,1,0.0084004,"ENSG00000132109.8",7.69012
"16795","TRIM22",4,0.80232,0.75812,0.940999,15352,0,0.010233,0.13097,0.23504,0.949041,4443,1,0.010233,"ENSG00000132274.11",0.520237
"16796","TRIM23",4,0.15195,0.22439,0.820598,4978,1,-0.0948,0.42753,0.5342,0.999927,9769,1,-0.0948,"ENSG00000113595.10",2.79269
"16797","TRIM24",4,0.68498,0.62828,0.910168,13163,1,-0.080968,0.80825,0.81257,0.999927,15401,0,-0.080968,"ENSG00000122779.12",14.8589
"16798","TRIM25",4,0.4807,0.49843,0.894736,10388,1,0.0040001,0.80654,0.81142,0.999927,15369,0,0.0040001,"ENSG00000121060.10",34.2346
"16799","TRIM26",4,0.57021,0.54926,0.894736,11509,1,-0.098157,0.92533,0.93957,0.999927,17647,0,-0.098157,"ENSG00000234127.4",1.80979
"16800","TRIM27",4,0.98088,0.97966,0.999218,18737,0,0.47374,0.14898,0.24869,0.949041,4864,2,0.47374,"ENSG00000204713.6",42.1244
"16801","TRIM28",4,0.80214,0.75812,0.940999,15345,0,0.68663,0.026639,0.07083,0.949041,1321,2,0.68663,"ENSG00000130726.7",132.128
"16802","TRIM29",4,0.74726,0.70103,0.932695,14258,0,0.52722,0.0035071,0.0098536,0.748856,220,2,0.52722,"ENSG00000137699.12",0.0258572
"16803","TRIM3",4,0.15303,0.22439,0.820598,5000,2,-0.53937,0.72568,0.73696,0.999927,13860,1,-0.53937,"ENSG00000110171.14",1.91427
"16804","TRIM31",3,0.066443,0.11899,0.820598,2887,1,0.36704,0.010169,0.026445,0.87043,589,2,0.36704,"ENSG00000204616.6",0.0156666
"16805","TRIM32",4,0.83195,0.78466,0.941928,15924,0,0.14512,0.19007,0.30808,0.999927,5792,2,0.14512,"ENSG00000119401.10",3.52727
"16806","TRIM33",3,0.075563,0.13074,0.820598,3243,2,-0.51356,0.97585,0.98254,0.999927,18653,0,-0.51356,"ENSG00000197323.6",12.5667
"16807","TRIM34",4,0.51365,0.51819,0.894736,10767,1,0.18617,0.19011,0.30808,0.999927,5793,2,0.18617,"ENSG00000258659.2",0.154553
"16808","TRIM35",4,0.45582,0.48033,0.894736,10107,1,0.36031,0.036843,0.095674,0.949041,1737,2,0.36031,"ENSG00000104228.8",6.81234
"16809","TRIM36",4,0.17315,0.25324,0.820598,5441,2,-0.39064,0.7888,0.7973,0.999927,15039,0,-0.39064,"ENSG00000152503.5",0.290813
"16810","TRIM37",4,0.79905,0.75399,0.940999,15278,0,0.39614,0.034936,0.090008,0.949041,1663,3,0.39614,"ENSG00000108395.9",11.8362
"16811","TRIM38",4,0.90834,0.87839,0.966805,17359,0,0.17896,0.23675,0.38042,0.999927,6815,2,0.17896,"ENSG00000112343.8",10.6395
"16812","TRIM39",4,0.19777,0.27515,0.820598,6026,1,-0.16753,0.88445,0.90438,0.999927,16862,0,-0.16753,"ENSG00000204599.10",6.94938
"16813","TRIM4",4,0.085349,0.16328,0.820598,3483,2,-0.38245,0.78891,0.7973,0.999927,15043,0,-0.38245,"ENSG00000146833.11",12.3519
"16814","TRIM40",4,0.06433,0.12334,0.820598,2802,2,-0.45232,0.46888,0.55628,0.999927,10195,1,-0.45232,"ENSG00000204614.4",0.0033295
"16815","TRIM41",4,0.92939,0.91183,0.981232,17751,0,0.25886,0.21923,0.35365,0.999927,6429,1,0.25886,"ENSG00000146063.14",18.8768
"16816","TRIM42",4,0.13551,0.2189,0.820598,4625,2,-0.60345,0.92377,0.93859,0.999927,17625,0,-0.60345,"ENSG00000155890.3",0.0065437
"16817","TRIM43",4,0.023197,0.053991,0.728574,1171,2,-0.24162,0.29911,0.45991,0.999927,8200,1,-0.24162,"ENSG00000144015.4",0
"16818","TRIM43B",4,0.076838,0.14927,0.820598,3273,2,-0.11131,0.30366,0.461,0.999927,8313,2,-0.11131,"ENSG00000144010.7",0.0099607
"16819","TRIM44",4,0.78028,0.73222,0.932695,14887,0,-0.07445,0.85482,0.86562,0.999927,16311,0,-0.07445,"ENSG00000166326.5",45.2572
"16820","TRIM45",4,0.96583,0.95504,0.990037,18440,0,0.34181,0.17871,0.28788,0.992226,5548,2,0.34181,"ENSG00000134253.5",3.36624
"16821","TRIM46",4,0.50064,0.50991,0.894736,10610,1,0.20745,0.10692,0.21116,0.949041,3897,1,0.20745,"ENSG00000163462.13",0.186721
"16822","TRIM47",4,0.74041,0.68942,0.93211,14127,1,-0.080644,0.16996,0.27407,0.965379,5346,1,-0.080644,"ENSG00000132481.2",2.36203
"16823","TRIM48",4,0.90301,0.87247,0.96551,17249,0,0.26169,0.26098,0.40832,0.999927,7365,2,0.26169,"ENSG00000150244.8",0
"16824","TRIM49",4,0.23968,0.30131,0.820598,6945,2,-0.37549,0.94528,0.95768,0.999927,18037,0,-0.37549,"ENSG00000168930.9",0
"16825","TRIM49B",4,0.285,0.35334,0.838571,7961,2,-0.13729,0.51688,0.58476,0.999927,10790,1,-0.13729,"ENSG00000182053.8",0
"16826","TRIM49C",4,0.67625,0.61674,0.906081,13011,1,-0.08348,0.89852,0.92065,0.999927,17145,0,-0.08348,"ENSG00000204449.2",0
"16827","TRIM49D1",4,0.71415,0.66314,0.928094,13647,1,-0.065937,0.66993,0.69292,0.999927,12910,1,-0.065937,"ENSG00000223417.4",0
"16828","TRIM5",4,0.049242,0.093806,0.799779,2224,2,-0.32146,0.47371,0.5591,0.999927,10262,1,-0.32146,"ENSG00000132256.14",10.8502
"16829","TRIM50",4,0.48793,0.50496,0.894736,10455,1,0.1285,0.35685,0.49524,0.999927,9033,1,0.1285,"ENSG00000146755.6",0.0297084
"16830","TRIM51",4,0.7011,0.6515,0.925563,13420,1,0.2489,0.67306,0.6943,0.999927,12947,1,0.2489,"ENSG00000124900.8",0
"16831","TRIM52",4,0.159,0.23451,0.820598,5131,1,-0.22871,0.26459,0.41758,0.999927,7437,1,-0.22871,"ENSG00000183718.4",7.73262
"16832","TRIM54",4,0.39309,0.44077,0.888847,9439,1,0.12125,0.72974,0.74408,0.999927,13928,1,0.12125,"ENSG00000138100.9",0.0969241
"16833","TRIM55",4,0.087376,0.16903,0.820598,3543,2,-0.43544,0.55706,0.59619,0.999927,11275,1,-0.43544,"ENSG00000147573.12",0.130146
"16834","TRIM56",4,0.70146,0.65314,0.925563,13425,1,-0.13071,0.91718,0.92987,0.999927,17509,0,-0.13071,"ENSG00000169871.8",13.7252
"16835","TRIM58",4,0.087299,0.16903,0.820598,3540,2,-0.29135,0.22134,0.35664,0.999927,6471,1,-0.29135,"ENSG00000162722.8",9.1939
"16836","TRIM59",4,0.1148,0.20039,0.820598,4153,2,-0.41093,0.83019,0.83027,0.999927,15834,0,-0.41093,"ENSG00000213186.3",8.94764
"16837","TRIM6",4,0.1109,0.19515,0.820598,4064,2,-0.20005,0.66525,0.69005,0.999927,12832,1,-0.20005,"ENSG00000121236.15",20.7636
"16838","TRIM60",4,0.70306,0.65973,0.925563,13449,1,0.29535,0.095681,0.19605,0.949041,3637,2,0.29535,"ENSG00000176979.8",0.0120686
"16839","TRIM61",4,0.1341,0.2189,0.820598,4583,2,-0.08031,0.18585,0.29844,0.998902,5696,2,-0.08031,"ENSG00000183439.5",0.440117
"16840","TRIM62",4,0.29127,0.3587,0.843169,8091,2,-0.20357,0.87427,0.89211,0.999927,16665,0,-0.20357,"ENSG00000116525.9",1.03669
"16841","TRIM63",4,0.02502,0.055095,0.728574,1253,2,-0.42872,0.60602,0.63599,0.999927,11934,1,-0.42872,"ENSG00000158022.6",0.464919
"16842","TRIM64",4,0.024128,0.054876,0.728574,1215,2,-0.35538,0.50799,0.58187,0.999927,10670,1,-0.35538,"ENSG00000204450.6",0
"16843","TRIM64B",4,0.29271,0.35983,0.844163,8127,1,0.18775,0.28152,0.44165,0.999927,7789,2,0.18775,"ENSG00000189253.7",0
"16844","TRIM64C",4,0.30731,0.37893,0.850105,8435,2,-0.22388,0.93031,0.94247,0.999927,17755,0,-0.22388,"ENSG00000214891.4",0
"16845","TRIM65",4,0.59071,0.56389,0.894736,11770,1,0.0033672,0.27095,0.42186,0.999927,7562,1,0.0033672,"ENSG00000141569.6",18.8436
"16846","TRIM66",4,0.07461,0.14623,0.820598,3213,3,-0.3174,0.7679,0.78484,0.999927,14655,0,-0.3174,"ENSG00000166436.11",3.79804
"16847","TRIM67",4,0.57233,0.55092,0.894736,11538,1,0.24297,0.1453,0.24295,0.949041,4773,2,0.24297,"ENSG00000119283.11",0.354521
"16848","TRIM68",4,0.40233,0.44735,0.892686,9531,1,0.09236,0.048341,0.12157,0.949041,2179,2,0.09236,"ENSG00000167333.8",7.09429
"16849","TRIM69",4,0.65736,0.59872,0.894736,12719,1,-0.28462,0.13951,0.24115,0.949041,4646,1,-0.28462,"ENSG00000185880.8",1.46682
"16850","TRIM7",4,0.88573,0.85917,0.96551,16927,0,0.13424,0.37708,0.50503,0.999927,9228,1,0.13424,"ENSG00000146054.13",0.903222
"16851","TRIM71",4,0.066481,0.12835,0.820598,2891,3,-0.49435,0.98347,0.98963,0.999927,18790,0,-0.49435,"ENSG00000206557.5",0.013391
"16852","TRIM72",4,0.05233,0.10052,0.814067,2337,3,-0.80614,0.89157,0.91254,0.999927,17006,0,-0.80614,"ENSG00000177238.9",0.0270216
"16853","TRIM73",4,0.29655,0.36678,0.846967,8209,1,-0.1781,0.92768,0.94057,0.999927,17692,0,-0.1781,"ENSG00000178809.7",0.185496
"16854","TRIM74",4,0.28661,0.35513,0.838571,7994,1,-0.015721,0.36592,0.49802,0.999927,9115,1,-0.015721,"ENSG00000155428.8",0.118594
"16855","TRIM77",4,0.19562,0.27301,0.820598,5964,2,-0.27607,0.82621,0.82921,0.999927,15747,0,-0.27607,"ENSG00000214414.5",0.0122797
"16856","TRIM8",4,0.73814,0.68776,0.93211,14079,1,-0.0643,0.87202,0.8898,0.999927,16627,0,-0.0643,"ENSG00000171206.9",8.37558
"16857","TRIM9",4,0.7976,0.75119,0.940999,15241,0,0.13454,0.079379,0.16949,0.949041,3260,2,0.13454,"ENSG00000100505.9",0.0906706
"16858","TRIML1",4,0.062631,0.1194,0.820598,2734,2,-0.56757,0.90883,0.92654,0.999927,17353,0,-0.56757,"ENSG00000184108.3",0.0039315
"16859","TRIML2",4,0.086891,0.16842,0.820598,3528,2,0.073792,0.070553,0.16095,0.949041,3030,2,0.073792,"ENSG00000179046.4",0.0245131
"16860","TRIO",4,0.67006,0.60858,0.899778,12929,1,0.030261,0.19843,0.32067,0.999927,5964,1,0.030261,"ENSG00000038382.13",0.420486
"16861","TRIOBP",4,0.56042,0.54283,0.894736,11377,1,0.19739,0.15757,0.25489,0.962513,5060,2,0.19739,"ENSG00000100106.15",1.92346
"16862","TRIP10",4,0.83145,0.78466,0.941928,15915,0,0.26091,0.24596,0.39446,0.999927,7003,2,0.26091,"ENSG00000125733.13",18.6264
"16863","TRIP11",4,0.3199,0.39051,0.853577,8700,2,0.017424,0.21209,0.34437,0.999927,6260,2,0.017424,"ENSG00000100815.8",3.53849
"16864","TRIP12",4,0.038746,0.074491,0.743401,1833,3,-0.3321,0.79902,0.808,0.999927,15230,0,-0.3321,"ENSG00000153827.9",15.8209
"16865","TRIP13",4,0.24458,0.3042,0.820598,7068,1,0.15434,0.26142,0.411,0.999927,7372,2,0.15434,"ENSG00000071539.9",26.2161
"16866","TRIP4",4,0.71162,0.65973,0.925563,13605,1,-0.16029,0.47024,0.5591,0.999927,10208,1,-0.16029,"ENSG00000103671.5",9.45034
"16867","TRIP6",4,0.11656,0.20112,0.820598,4190,1,0.043139,0.80789,0.81257,0.999927,15394,0,0.043139,"ENSG00000087077.7",43.4928
"16868","TRIQK",4,0.030204,0.063026,0.728574,1465,3,-0.34504,0.82241,0.82275,0.999927,15664,0,-0.34504,"ENSG00000205133.7",6.80941
"16869","TRIT1",4,0.77696,0.72925,0.932695,14818,0,0.45845,0.026988,0.07163,0.949041,1334,3,0.45845,"ENSG00000043514.11",37.3994
"16870","TRMT1",4,0.74228,0.69603,0.932695,14156,1,0.50932,0.040152,0.1002,0.949041,1863,3,0.50932,"ENSG00000104907.8",15.6062
"16871","TRMT10A",4,0.4712,0.49186,0.894736,10277,1,0.054958,0.69777,0.71125,0.999927,13370,1,0.054958,"ENSG00000145331.9",3.71751
"16872","TRMT10B",4,0.66246,0.60038,0.896067,12804,1,0.13777,0.31451,0.47194,0.999927,8554,2,0.13777,"ENSG00000165275.5",7.37931
"16873","TRMT10C",4,0.84857,0.80315,0.943623,16228,0,0.02772,0.81207,0.81604,0.999927,15467,0,0.02772,"ENSG00000174173.6",14.9864
"16874","TRMT11",4,0.14242,0.22041,0.820598,4772,2,-0.26671,0.93229,0.94433,0.999927,17794,0,-0.26671,"ENSG00000066651.13",17.2135
"16875","TRMT112",4,0.98192,0.98113,0.999296,18765,0,0.27356,0.2727,0.4235,0.999927,7612,2,0.27356,"ENSG00000173113.2",72.4388
"16876","TRMT12",4,0.86824,0.83328,0.959554,16597,0,0.49752,0.047674,0.11794,0.949041,2154,3,0.49752,"ENSG00000183665.4",7.48678
"16877","TRMT13",4,0.27251,0.34154,0.838571,7677,1,-0.27756,0.21024,0.34065,0.999927,6218,1,-0.27756,"ENSG00000122435.5",6.98867
"16878","TRMT1L",4,0.65724,0.59872,0.894736,12717,1,0.10729,0.14457,0.24295,0.949041,4760,2,0.10729,"ENSG00000121486.7",11.1474
"16879","TRMT2A",4,0.19326,0.27301,0.820598,5908,2,-0.16156,0.70538,0.72267,0.999927,13513,1,-0.16156,"ENSG00000099899.10",29.9747
"16880","TRMT2B",4,0.89562,0.86815,0.96551,17101,0,0.1703,0.2268,0.36342,0.999927,6597,2,0.1703,"ENSG00000188917.10",11.5344
"16881","TRMT44",4,0.29067,0.35513,0.838571,8082,2,-0.28991,0.86571,0.88428,0.999927,16506,0,-0.28991,"ENSG00000155275.14",2.41701
"16882","TRMT5",4,0.99506,0.99426,0.999296,19012,0,0.29082,0.0049378,0.013589,0.748856,323,4,0.29082,"ENSG00000126814.6",4.52915
"16883","TRMT6",4,0.93244,0.91691,0.981751,17808,0,0.3068,0.22991,0.37002,0.999927,6655,2,0.3068,"ENSG00000089195.10",3.72209
"16884","TRMT61A",4,0.9647,0.95346,0.989918,18417,0,0.52425,0.0043451,0.011986,0.748856,282,2,0.52425,"ENSG00000166166.8",3.0898
"16885","TRMT61B",4,0.95069,0.93722,0.986234,18168,0,0.60188,0.025609,0.069485,0.949041,1274,3,0.60188,"ENSG00000171103.6",9.3493
"16886","TRMU",4,0.233,0.29742,0.820598,6810,2,-0.28361,0.77098,0.78858,0.999927,14712,0,-0.28361,"ENSG00000100416.8",5.53445
"16887","TRNAU1AP",4,0.87638,0.84864,0.96551,16757,0,0.10073,0.4798,0.56197,0.999927,10330,1,0.10073,"ENSG00000180098.5",9.24932
"16888","TRNP1",4,0.11565,0.20039,0.820598,4171,2,-0.042402,0.23251,0.37383,0.999927,6714,2,-0.042402,"ENSG00000253368.3",0.17657
"16889","TRNT1",4,0.67537,0.61508,0.904125,12999,1,0.70999,0.017029,0.045636,0.949041,894,3,0.70999,"ENSG00000072756.12",7.2042
"16890","TRO",4,0.024867,0.055095,0.728574,1244,1,0.069515,0.28266,0.44492,0.999927,7823,1,0.069515,"ENSG00000067445.16",0.308576
"16891","TROAP",4,0.74556,0.70103,0.932695,14227,0,0.030404,0.11171,0.21361,0.949041,4016,1,0.030404,"ENSG00000135451.8",15.3839
"16892","TROVE2",4,0.87479,0.84564,0.96551,16725,0,0.04792,0.16847,0.27407,0.965379,5310,1,0.04792,"ENSG00000116747.8",10.066
"16893","TRPA1",4,0.24633,0.3092,0.830447,7100,2,-0.23324,0.91944,0.93507,0.999927,17545,0,-0.23324,"ENSG00000104321.6",0.261904
"16894","TRPC1",4,0.29291,0.35983,0.844163,8130,1,-0.01357,0.89083,0.91188,0.999927,16985,0,-0.01357,"ENSG00000144935.10",2.83154
"16895","TRPC3",4,0.11337,0.19728,0.820598,4124,2,-0.12457,0.81178,0.81491,0.999927,15463,0,-0.12457,"ENSG00000138741.6",0.0343115
"16896","TRPC4",4,0.18825,0.26778,0.820598,5785,2,-0.31077,0.8205,0.82275,0.999927,15628,0,-0.31077,"ENSG00000133107.10",0.0217311
"16897","TRPC4AP",4,0.25669,0.32203,0.83311,7331,2,-0.14203,0.77686,0.79235,0.999927,14826,0,-0.14203,"ENSG00000100991.7",66.3665
"16898","TRPC5",4,0.067938,0.13021,0.820598,2953,2,-0.29029,0.32053,0.47976,0.999927,8685,1,-0.29029,"ENSG00000072315.3",0.0028454
"16899","TRPC5OS",4,0.85074,0.80436,0.943623,16276,0,-0.014747,0.42813,0.53778,0.999927,9774,1,-0.014747,"ENSG00000204025.2",0
"16900","TRPC6",4,0.23492,0.29834,0.820598,6851,2,-0.16835,0.41889,0.52633,0.999927,9676,1,-0.16835,"ENSG00000137672.8",0.0017033
"16901","TRPC7",4,0.72841,0.6828,0.930807,13902,1,0.082558,0.22186,0.35664,0.999927,6484,1,0.082558,"ENSG00000069018.13",0
"16902","TRPM1",4,0.06276,0.1194,0.820598,2741,3,-0.40334,0.76191,0.77317,0.999927,14536,0,-0.40334,"ENSG00000134160.9",0.0146146
"16903","TRPM2",4,0.75184,0.7058,0.932695,14360,0,0.11487,0.026143,0.070008,0.949041,1302,1,0.11487,"ENSG00000142185.12",0.424529
"16904","TRPM3",4,0.64305,0.58702,0.894736,12491,1,-0.080452,0.097391,0.19908,0.949041,3680,1,-0.080452,"ENSG00000083067.18",0.0010111
"16905","TRPM4",4,0.35752,0.41616,0.865798,9119,1,-0.077657,0.9119,0.92709,0.999927,17412,0,-0.077657,"ENSG00000130529.11",15.2187
"16906","TRPM5",4,0.15878,0.23451,0.820598,5123,1,-0.068135,0.77662,0.79235,0.999927,14819,0,-0.068135,"ENSG00000070985.9",0.0163436
"16907","TRPM6",4,0.90339,0.87247,0.96551,17257,0,0.27021,0.072607,0.16428,0.949041,3098,3,0.27021,"ENSG00000119121.17",0.0688764
"16908","TRPM7",4,0.81261,0.76899,0.941928,15562,0,0.41728,0.056901,0.13375,0.949041,2538,2,0.41728,"ENSG00000092439.9",15.8208
"16909","TRPM8",4,0.31232,0.38188,0.850105,8537,1,0.11195,0.13383,0.23504,0.949041,4502,1,0.11195,"ENSG00000144481.12",0.0197624
"16910","TRPS1",4,0.49633,0.50823,0.894736,10555,1,-0.14024,0.34632,0.49104,0.999927,8935,1,-0.14024,"ENSG00000104447.7",1.94925
"16911","TRPT1",4,0.81483,0.77159,0.941928,15601,0,0.28197,0.20426,0.33213,0.999927,6083,2,0.28197,"ENSG00000149743.9",17.4608
"16912","TRPV1",4,0.7623,0.71377,0.932695,14570,0,-0.11365,0.27593,0.43298,0.999927,7679,1,-0.11365,"ENSG00000196689.6",0.230282
"16913","TRPV2",4,0.17926,0.26248,0.820598,5583,2,-0.22881,0.37901,0.50503,0.999927,9248,1,-0.22881,"ENSG00000187688.10",29.7387
"16914","TRPV3",4,0.022778,0.053586,0.728574,1155,2,-0.69881,0.7994,0.80916,0.999927,15242,0,-0.69881,"ENSG00000167723.10",0.0809339
"16915","TRPV4",4,0.5841,0.55907,0.894736,11676,1,0.18428,0.24082,0.38895,0.999927,6905,1,0.18428,"ENSG00000111199.6",0.0246505
"16916","TRPV5",4,0.081986,0.1582,0.820598,3403,2,0.041471,0.038264,0.097046,0.949041,1791,2,0.041471,"ENSG00000127412.2",0.0405669
"16917","TRPV6",4,0.74306,0.69603,0.932695,14176,1,0.11392,0.65125,0.67592,0.999927,12605,1,0.11392,"ENSG00000165125.13",2.1917
"16918","TRRAP",4,0.25356,0.31907,0.83311,7264,2,-0.042205,0.24589,0.39446,0.999927,7002,2,-0.042205,"ENSG00000196367.8",12.7148
"16919","TRUB1",4,0.014088,0.036694,0.728574,788,3,-0.41996,0.93349,0.94789,0.999927,17817,0,-0.41996,"ENSG00000165832.4",5.17237
"16920","TRUB2",4,0.85115,0.80436,0.943623,16285,0,0.619,0.00018844,0.00057313,0.73008,9,2,0.619,"ENSG00000167112.7",20.9687
"16921","TSACC",4,0.057596,0.11396,0.820598,2547,2,-0.56306,0.61231,0.64315,0.999927,12022,1,-0.56306,"ENSG00000163467.7",0.625834
"16922","TSC1",4,0.74174,0.69272,0.932695,14146,1,0.11181,0.82729,0.82921,0.999927,15772,0,0.11181,"ENSG00000165699.9",4.83762
"16923","TSC2",4,0.29097,0.35688,0.842503,8085,2,-0.063095,0.16328,0.26824,0.965379,5190,2,-0.063095,"ENSG00000103197.12",10.8529
"16924","TSC22D1",4,0.082731,0.1582,0.820598,3423,2,-0.3284,0.88935,0.91056,0.999927,16958,0,-0.3284,"ENSG00000102804.10",4.19673
"16925","TSC22D2",4,0.67881,0.62006,0.906567,13047,1,-0.23557,0.71083,0.72976,0.999927,13604,1,-0.23557,"ENSG00000196428.8",4.74512
"16926","TSC22D3",4,0.70669,0.65973,0.925563,13520,1,0.46078,0.17108,0.27499,0.965379,5373,2,0.46078,"ENSG00000157514.12",4.5545
"16927","TSC22D4",4,0.41968,0.46049,0.894736,9699,1,0.40136,0.031019,0.083817,0.949041,1499,2,0.40136,"ENSG00000166925.4",36.2525
"16928","TSEN15",4,0.0072243,0.015079,0.595563,479,2,-0.30879,0.23724,0.38145,0.999927,6831,2,-0.30879,"ENSG00000198860.7",131.76
"16929","TSEN2",4,0.8215,0.77949,0.941928,15727,0,0.28859,0.089649,0.19063,0.949041,3501,2,0.28859,"ENSG00000154743.13",4.88941
"16930","TSEN34",4,0.62214,0.58041,0.894736,12188,1,0.8344,0.0016929,0.0050779,0.748856,112,3,0.8344,"ENSG00000170892.6",12.5896
"16931","TSEN54",4,0.068549,0.13136,0.820598,2981,2,-0.22894,0.38556,0.50931,0.999927,9323,1,-0.22894,"ENSG00000182173.8",9.48893
"16932","TSFM",4,0.81818,0.77694,0.941928,15657,0,0.07436,0.27379,0.42559,0.999927,7634,2,0.07436,"ENSG00000123297.12",9.75858
"16933","TSG101",4,0.53133,0.52638,0.894736,10999,1,-0.01327,0.73328,0.74697,0.999927,13999,1,-0.01327,"ENSG00000074319.8",19.7157
"16934","TSGA10",4,0.01419,0.036695,0.728574,795,2,-0.61947,0.58431,0.61733,0.999927,11621,1,-0.61947,"ENSG00000135951.10",0.182044
"16935","TSGA10IP",4,0.040953,0.076353,0.743401,1923,3,-0.45118,0.96343,0.97396,0.999927,18387,0,-0.45118,"ENSG00000175513.5",0.012657
"16936","TSGA13",4,0.59699,0.57055,0.894736,11849,1,0.27307,0.050194,0.12374,0.949041,2257,2,0.27307,"ENSG00000213265.4",0.0038674
"16937","TSHB",4,0.18027,0.26248,0.820598,5606,2,-0.19529,0.55888,0.59761,0.999927,11299,1,-0.19529,"ENSG00000134200.2",0.0143723
"16938","TSHR",4,0.49415,0.50823,0.894736,10537,1,0.15103,0.30246,0.461,0.999927,8285,2,0.15103,"ENSG00000165409.11",0.0155333
"16939","TSHZ1",4,0.26356,0.32898,0.834089,7474,2,-0.38399,0.96153,0.97367,0.999927,18344,0,-0.38399,"ENSG00000179981.9",2.44098
"16940","TSHZ2",4,0.20021,0.27601,0.820598,6081,2,0.14839,0.10638,0.21116,0.949041,3882,2,0.14839,"ENSG00000182463.11",0.0422928
"16941","TSHZ3",4,0.20475,0.27872,0.820598,6197,2,0.015225,0.30025,0.461,0.999927,8231,2,0.015225,"ENSG00000121297.6",0.062836
"16942","TSKS",4,0.25093,0.31407,0.83081,7203,2,-0.22745,0.9593,0.97179,0.999927,18303,0,-0.22745,"ENSG00000126467.6",2.24275
"16943","TSKU",4,0.0094387,0.023143,0.728574,575,3,-0.70509,0.56591,0.60745,0.999927,11393,1,-0.70509,"ENSG00000182704.6",3.96759
"16944","TSLP",4,0.1033,0.18794,0.820598,3907,2,-0.38851,0.31714,0.47719,0.999927,8608,2,-0.38851,"ENSG00000145777.10",1.52121
"16945","TSN",4,0.25071,0.31407,0.83081,7198,2,-0.12688,0.49748,0.57191,0.999927,10549,1,-0.12688,"ENSG00000211460.7",40.4997
"16946","TSNARE1",4,0.28047,0.34703,0.838571,7865,2,-0.23917,0.20668,0.334,0.999927,6135,1,-0.23917,"ENSG00000171045.10",2.39804
"16947","TSNAX",4,0.017222,0.039328,0.728574,926,3,-0.4951,0.91115,0.92654,0.999927,17396,0,-0.4951,"ENSG00000116918.9",31.8882
"16948","TSNAXIP1",4,0.42691,0.46708,0.894736,9786,1,-0.27168,0.84048,0.84475,0.999927,16044,0,-0.27168,"ENSG00000102904.10",0.0512949
"16949","TSPAN1",4,0.82135,0.77949,0.941928,15724,0,0.11561,0.76785,0.78484,0.999927,14654,0,0.11561,"ENSG00000117472.5",0.0667104
"16950","TSPAN10",4,0.0068792,0.014879,0.595563,465,4,-0.29747,0.99312,0.9956,0.999927,18974,0,-0.29747,"ENSG00000182612.6",0.207989
"16951","TSPAN11",4,0.80075,0.75677,0.940999,15320,0,0.20667,0.17897,0.28978,0.996963,5552,2,0.20667,"ENSG00000110900.10",0.0140147
"16952","TSPAN12",4,0.79739,0.75119,0.940999,15235,0,0.19222,0.79497,0.80214,0.999927,15151,0,0.19222,"ENSG00000106025.4",0.269009
"16953","TSPAN13",4,0.31696,0.38536,0.850105,8640,2,-0.20273,0.22627,0.36065,0.999927,6582,1,-0.20273,"ENSG00000106537.7",34.6258
"16954","TSPAN14",4,0.2814,0.3481,0.838571,7889,1,-0.064759,0.28112,0.43892,0.999927,7781,1,-0.064759,"ENSG00000108219.10",5.29509
"16955","TSPAN15",4,0.77773,0.72925,0.932695,14837,0,-0.15399,0.90957,0.92654,0.999927,17364,0,-0.15399,"ENSG00000099282.5",0.320978
"16956","TSPAN16",4,0.24176,0.3042,0.820598,7000,2,-0.20623,0.85825,0.86923,0.999927,16365,0,-0.20623,"ENSG00000130167.9",0
"16957","TSPAN17",4,0.069269,0.13136,0.820598,3008,3,-0.45104,0.97643,0.98455,0.999927,18660,0,-0.45104,"ENSG00000048140.13",12.7033
"16958","TSPAN18",4,0.40748,0.45553,0.894736,9573,1,0.064396,0.33555,0.48403,0.999927,8846,1,0.064396,"ENSG00000157570.7",0.356479
"16959","TSPAN19",4,0.94085,0.92534,0.983643,17971,0,0.32749,0.106,0.21116,0.949041,3876,2,0.32749,"ENSG00000231738.6",0
"16960","TSPAN2",4,0.071818,0.13645,0.820598,3109,3,-0.32718,0.41623,0.5249,0.999927,9645,1,-0.32718,"ENSG00000134198.5",0.019489
"16961","TSPAN3",4,0.25414,0.31907,0.83311,7276,2,-0.19039,0.95279,0.96657,0.999927,18186,0,-0.19039,"ENSG00000140391.10",21.3669
"16962","TSPAN31",4,0.43851,0.47374,0.894736,9910,1,-0.1679,0.89102,0.91188,0.999927,16992,0,-0.1679,"ENSG00000135452.5",7.56461
